Id,Action
406,0.8819167600272789
407,0.9312606639306525
408,0.993571552521977
409,0.9999115695343386
410,0.9358638185371883
411,0.9990792927539963
412,0.8442189010229935
413,0.807533005843605
414,0.9933044729771677
415,0.9999890757919245
416,0.9861788744276112
417,0.9867587400689922
418,0.7284193179505477
419,0.9908914215007335
420,0.9983071371009141
421,0.9884405277371927
422,0.6894126071708322
423,0.9607174093406592
424,0.8682489771831494
425,0.9941221417164031
426,0.994303534321139
427,0.993763391838713
428,0.978291256029822
429,0.5894487035479543
430,0.9986184369450599
431,0.9948974347856574
432,0.9778997971782459
433,0.9953454919382269
434,0.7741712211220831
435,0.9972318707989052
436,1
437,0.9632207320558014
438,0.8320094839652082
439,0.9341053885829689
440,0.9094037087890909
441,0.9911355730232294
442,0.9999280666431812
443,0.9701634307178245
444,0.9527193623294594
445,0.8007231692581103
446,0.9861514942349122
447,0.8848123592146299
448,0.9998692107879276
449,0.9790777764257839
450,0.8762457185290174
451,0.8557123537116239
452,0.9164052639850303
453,0.984310677924015
454,0.8280446639954552
455,0.8304783387220962
456,0.9884826885386269
457,0.9994332356809221
458,0.9596895963587805
459,0.9664686073331066
460,0.9333551683039009
461,0.7395078312690361
462,0.9999228805959773
463,0.9996360120276725
464,0.9847213196228572
465,0.9797844901092203
466,0.9845454194204615
467,0.7984579286761467
468,0.8357505789928261
469,0.9999883480179892
470,0.9809348277262311
471,0.9751414340199475
472,0.9875498260277035
473,0.9999000428940171
474,0.7080631829149362
475,0.932910129038649
476,0.9354746882871159
477,0.99997534801243
478,0.9425916738820438
479,0.9938499583026773
480,0.9995985266096096
481,0.9963596633660483
482,0.9999971336213055
483,0.9967096060472432
484,0.9796823619382852
485,0.9908326309135733
486,0.9410770536753031
487,0.9117600995200036
488,0.9999635766810555
489,0.9910053100726766
490,0.9410770536753031
491,0.9758801077790443
492,0.9833580337702792
493,0.8045179830463085
494,0.9918576489614392
495,0.8936728428529879
496,0.9997047633563538
497,0.9948805654337336
498,0.9915100461636364
499,0.9939024433542648
500,0.999917144337415
501,0.9994306686605543
502,0.8855698192714402
503,0.9612419648970503
504,0.9286222975283214
505,0.9625951486391103
506,0.9927680289180351
507,0.995551004244608
508,0.9715154086960781
509,0.9565338429556954
510,0.8784376954779315
511,0.8852467529919109
512,0.9724237738813765
513,0.5631631730302894
514,0.7727616585371205
515,0.9999823830010669
516,0.9902077597650735
517,0.9915441949077307
518,0.9899028086190361
519,0.8567924879365777
520,0.8045959022009839
521,0.9836150148980354
522,0.8668856739571458
523,0.9965313010926966
524,0.7570647630787402
525,0.9841240248778198
526,0.6672924655457025
527,0.9927673435299462
528,0.917807227207249
529,0.62356878521988
530,0.9998285151359685
531,0.9835943912576799
532,0.8219440295012576
533,0.9741522934914711
534,0.6651127689375843
535,0.9398847972887373
536,0.999907047295219
537,0.9999999999999811
538,0.9188505319664972
539,0.9760635528327939
540,0.9806480114891629
541,0.838426720697644
542,0.9653005537811148
543,0.8938275727657781
544,0.9881000195185005
545,0.9680244686173158
546,0.9921518588054465
547,0.8286169797748529
548,0.9713982431169967
549,0.9540450963901517
550,0.9777888956711269
551,0.9705931941454711
552,0.9859066950213108
553,0.9857557100872707
554,0.8489276610497297
555,0.9534193044671512
556,0.999979064662227
557,0.968135659751947
558,0.9094296185256646
559,0.979721367755909
560,0.9737294669046282
561,0.8718335237486368
562,0.9512485813562768
563,0.9915029230379686
564,0.7826430582820445
565,0.9998770169723352
566,0.8736499718281314
567,0.8764888823646221
568,0.41784233283605626
569,0.9027047262779985
570,0.44433085830781743
571,0.6335479231304616
572,0.5690152524918115
573,0.8157899768796456
574,0.48536003894311713
575,0.9988907163194269
576,0.9827517976880349
577,0.9768637730327124
578,0.9940601866315395
579,0.7999507616987467
580,0.781317991825538
581,0.9888419963959393
582,0.9771000981529828
583,0.9997828392908984
584,0.9160411768882014
585,0.9964107725319917
586,0.9988978857718912
587,0.9730392964647353
588,0.8817395753939842
589,0.9999691343707381
590,0.9413034497716389
591,0.956700562355447
592,0.8979347454633076
593,0.7824108318762758
594,0.9997706868665287
595,0.9999999238216128
596,0.9997498805231165
597,0.997098332950694
598,0.6413032675086219
599,0.9336031540103066
600,0.9798293361809884
601,0.9934605363693402
602,0.9197269285098443
603,0.9999926244842682
604,0.9725817250329641
605,0.8467820639624511
606,0.9957479847337767
607,0.9786369574439534
608,0.9998397754829276
609,0.9907447015532661
610,0.8852349190531041
611,0.9922961198293057
612,0.9999999679898589
613,0.9999109072190949
614,0.7308811051648555
615,0.9987642059197789
616,0.8056260963280092
617,0.8941511269618366
618,0.8565470016322816
619,0.999989725214448
620,0.9580943071376342
621,0.9921852058727999
622,0.9828988548075481
623,0.9732631055252826
624,0.865578941305108
625,0.8467820639624511
626,0.9712029064079909
627,0.8559775755981055
628,0.909303191035571
629,0.9993701415884605
630,0.9976121183845804
631,0.9929998182820478
632,0.9804178426288263
633,0.9827517976880349
634,0.999993757785963
635,0.9120438417525925
636,0.972219631265258
637,0.9932603371969565
638,0.9969355205721792
639,0.91507881127778945
640,0.9948515638217299
641,0.9008945913808273
642,0.9804136703700064
643,0.978479777864215
644,0.9997668219399796
645,0.958704479236419
646,0.7006608590816884
647,0.9994103302979952
648,0.9209538982413714
649,0.9953077399119389
650,0.8775424519630758
651,0.9270185111009287
652,0.9996963027656739
653,0.9709405007945466
654,0.9424147268282519
655,0.9309856227002483
656,0.9864157052263748
657,0.7288188367750856
658,0.9884185054755034
659,0.9589453512017967
660,0.9907017000590123
661,0.9903928861784965
662,0.9961467417401102
663,0.9888647933431876
664,0.9977842950056167
665,0.8766459288423695
666,0.9434684879658704
667,0.9343698066287884
668,0.9745628035762555
669,0.990863367734334
670,0.5410989783507476
671,0.9571017604780799
672,0.9885480548715622
673,0.8511961100430325
674,0.9695415315020262
675,0.8966831095930237
676,0.9640728791565483
677,0.6873247035767134
678,0.9871301528116038
679,0.9556508275392004
680,0.9811003928554147
681,0.9630852528566215
682,0.5355592659210006
683,0.9958464506147102
684,0.9999139339963609
685,0.9832218775035821
686,0.8823591877938938
687,0.987302341688338
688,0.9421888801667481
689,0.9928087756558156
690,0.9988305821405247
691,0.9975628778513288
692,0.9614482421283219
693,0.960564908586014
694,0.993298323956434
695,0.9832154871523423
696,0.7631043042417682
697,0.9996778569171321
698,0.9590573388039445
699,0.9831621889233624
700,0.9896163476318184
701,0.9826103025451013
702,0.9982877513592983
703,0.9952351145606725
704,0.8807358302584928
705,0.9782123168014648
706,0.6579821313768138
707,0.999550380408035
708,0.9954939436622785
709,0.9937077347719823
710,0.9895801027846505
711,0.9875733601077369
712,0.9890389898290064
713,0.9999920780393822
714,0.9984002036178762
715,0.9931824272609836
716,0.6065368102058867
717,0.9999999999956057
718,0.8941511269618366
719,0.9468453933682387
720,0.9499429955811742
721,0.8603299067801892
722,0.9834543916190952
723,0.9920481008223532
724,0.8698415497909473
725,0.9818549846155489
726,0.955743825003411
727,0.9874937727020964
728,0.9997716699383105
729,0.9844021747909578
730,0.8487459518641126
731,0.900854065490734
732,0.9930505762244158
733,0.9961500763871334
734,0.9976409561519981
735,0.9480780601732435
736,0.8766562826048911
737,0.9177349987438415
738,0.9897999616909529
739,0.9550789720876542
740,0.9997581121520501
741,0.9925409326557945
742,0.9567318521301392
743,0.9894316378778997
744,0.9973914005031177
745,0.994352911129159
746,0.9963313636571707
747,0.9954207760673675
748,0.9928087756558156
749,0.998759055432144
750,0.9987822543011795
751,0.9991765670414446
752,0.9886505637001878
753,0.9758070368155228
754,0.9728641597181841
755,0.981145579764927
756,0.8713776729191212
757,0.9947611062354664
758,0.9569040326713605
759,0.9259000155171112
760,0.8214374789005926
761,0.9969046009690226
762,0.9082405058632218
763,0.9926002654317498
764,0.9051924904559095
765,0.9841457603445525
766,0.9723066919000926
767,0.9508923562007721
768,0.9965265538187577
769,0.9485022641247551
770,0.9917941778898337
771,0.9998648439597684
772,0.9603739793336271
773,0.9850825248334374
774,0.9477999380477551
775,0.9873494716645497
776,0.505109895338052
777,0.9328145575659701
778,0.9871938575048638
779,0.9952230101918594
780,0.40447045145719196
781,0.3582074309667954
782,0.99439392297558
783,0.9999710885085804
784,0.7430306214508586
785,0.08046756679892972
786,0.9927951476404981
787,0.9878441976061206
788,0.9361412716801003
789,0.9887206732486062
790,0.9747614397991385
791,0.9724035484286927
792,0.9913512416006014
793,0.8922728270023556
794,0.9488880802248073
795,0.9788019195193788
796,0.6938338460358839
797,0.9928758875848303
798,0.9989764999660414
799,0.7447508733070969
800,0.9967813385767147
801,0.9992471261688222
802,0.9631103584013233
803,0.983603975780039
804,0.9550652760161678
805,0.967705017758945
806,0.9890389898290064
807,0.7995609783477071
808,0.6934039017993073
809,0.9236333484432527
810,0.9922961198293057
811,0.9887644531702879
812,0.8310416408275457
813,0.9961947793279424
814,0.7284193179505477
815,0.3087454655609217
816,0.9999999830099783
817,0.9891897412292844
818,0.9618587318456532
819,0.9540919431444702
820,0.8433068865883611
821,0.9744906056839088
822,0.9510432844879261
823,0.9999544758091676
824,0.9045471693539151
825,0.990616797734971
826,0.7491786373046027
827,0.9962855229204339
828,0.9990172688559311
829,0.9868508792991678
830,0.9854255338366644
831,0.9575403927659144
832,0.9980938654899132
833,0.9924221070713903
834,0.7501825610187483
835,0.995990117859324
836,0.9904589454074976
837,0.9779112274567351
838,0.9974402537965342
839,0.8688212515799357
840,0.8120200263969526
841,0.9930133691100389
842,0.997752850683712
843,0.9906569579236146
844,0.991690692322881
845,0.9824606471859677
846,0.9912568958066257
847,0.9743962895540185
848,0.9896531539652643
849,0.9678684510704214
850,0.4678025630627277
851,0.9958379537519676
852,0.8324369759527854
853,0.9834669616225515
854,0.46608652000465073
855,0.9948930829934413
856,0.9995241806749308
857,0.9896733954093008
858,0.9818047335983731
859,0.9909577264416012
860,0.9939880609534298
861,0.9965468425460744
862,0.8244393078493927
863,0.999997590518094
864,0.9543320432706797
865,0.7429106621097828
866,0.9999517355645896
867,0.9934386478362428
868,0.9593755179489153
869,0.9814031370275468
870,0.9829343875861111
871,0.9948930829934413
872,0.8577345739859241
873,0.9916320201316938
874,0.9510991329824983
875,0.9944640675659243
876,0.9852697501773486
877,0.8884698353163283
878,0.7988449047542301
879,0.9835689680962647
880,0.9410770536753031
881,0.8901265590458493
882,0.9960049375386064
883,0.9911375787709785
884,0.9661273038556544
885,0.8129427909037185
886,0.9978681503366053
887,0.8534916284184858
888,0.9915029230379686
889,0.9468937952942921
890,0.9999999999999944
891,0.999947369508087
892,0.8846462354849609
893,0.8952856088851026
894,0.9988196617199286
895,0.9988305821405247
896,0.9914278392652077
897,0.9454733484232362
898,0.9999999999999998
899,0.9896163476318184
900,0.9910009336297846
901,0.9965149129259352
902,0.9676456919938048
903,0.9848940781516963
904,0.9898151184346997
905,0.9999557557869897
906,0.9829343875861111
907,0.9994087087533571
908,0.9999964246035173
909,0.9749517172764471
910,0.9787043350364566
911,0.9719813227529401
912,0.8501657104306852
913,0.9915277471479174
914,0.9992226586290268
915,0.9440186306745046
916,0.8725985358978878
917,0.932910129038649
918,0.855955881005664
919,0.9909494266543664
920,0.8981585443002045
921,0.9991135360570237
922,0.9779909074049118
923,0.996166898875277
924,0.11512791663790706
925,0.05237275882318035
926,0.9973389288896081
927,0.9999541752416826
928,0.9990848660660087
929,0.9915029230379686
930,0.9999691476391067
931,0.9677866212902397
932,0.9005269921702452
933,0.9829343875861111
934,0.9502056197885791
935,0.9856953902063382
936,0.3986606892607977
937,0.9766515519863294
938,0.9715777399665925
939,0.7308811051648555
940,0.9375374412133639
941,0.9999890757919245
942,0.9984761843122242
943,0.9639083098887984
944,0.9898151184346997
945,0.9723885203732815
946,0.9863034453919151
947,0.9939813859233144
948,0.4446731597443198
949,0.9975790794575445
950,0.9811663292276371
951,0.9991504144951159
952,0.8393439651468917
953,0.9597585647214194
954,0.9921420628833685
955,0.994114371519923
956,0.42049813865782204
957,0.9940279203989607
958,0.9024531226252719
959,0.8500964336389206
960,0.8769145138924408
961,0.8937476464072887
962,0.9926617631721861
963,0.9966436170105063
964,0.9501620401023263
965,0.8346688509322726
966,0.9949140361163656
967,0.9894750170011661
968,0.7285418362160615
969,0.9999883480179892
970,0.9894049493152154
971,0.9858936258806785
972,0.9998578777609979
973,0.9109198398939896
974,0.999924320676426
975,0.7805598998265664
976,0.8685948011786591
977,0.91507881127778945
978,0.9712700746776264
979,0.9627423497729246
980,0.6335479231304616
981,0.9996749138763169
982,0.9967405015757471
983,0.9999999915598251
984,0.8907587141969783
985,0.9931632220225622
986,0.9410770536753031
987,0.9998080975134185
988,0.9915029230379686
989,0.9826019430970114
990,0.9593974735016532
991,0.9525742638941713
992,0.9682519306562567
993,0.9998913021728143
994,0.9987616190512508
995,0.9724640322880223
996,0.9946748984800343
997,0.10863005997888711
998,0.8663843091097796
999,0.9791761883177594
1000,0.9861058769775279
1001,0.9982535056938918
1002,0.9569326915608855
1003,0.981926566526672
1004,0.9692859739553027
1005,0.9853757166711496
1006,0.8929547797904928
1007,0.9890867628448174
1008,0.9948897713995661
1009,0.9933496956883519
1010,0.9429568284849452
1011,0.9959491933773076
1012,0.9991800258868936
1013,0.9996103543932267
1014,0.9809734481546761
1015,0.9946084624759783
1016,0.9896290913969089
1017,0.7910821504040579
1018,0.916841198814782
1019,0.9304351723474187
1020,0.9888966497099362
1021,0.9999843280787007
1022,0.9957534125818976
1023,0.5510201265576145
1024,0.9648195310923702
1025,0.9875617212753175
1026,0.9320337304409356
1027,0.9854255338366644
1028,0.9666259566995712
1029,0.9948897713995661
1030,0.9855641961448333
1031,0.9806741280452519
1032,0.9979739723779827
1033,0.9993943724496311
1034,0.7558079990935964
1035,0.9997491620292733
1036,0.9997866086535756
1037,0.900854065490734
1038,0.9454693169587042
1039,0.9461744764554441
1040,0.9979553104677272
1041,0.976610938003503
1042,0.9953061364228469
1043,0.5181600297723311
1044,0.7567797720866184
1045,0.8401546792409053
1046,0.9751375042976582
1047,0.9965085777554251
1048,0.9751414340199475
1049,0.03221608522054288
1050,0.9999998228417145
1051,0.9999892547612532
1052,0.9981050816419641
1053,0.9971584540516847
1054,0.9222248284366004
1055,0.9918046237903392
1056,0.8046763025601049
1057,0.9795873139956638
1058,0.9807153636269133
1059,0.9765368054768052
1060,0.9745996527429588
1061,0.9551872158533817
1062,0.8334511042918878
1063,0.9354746882871159
1064,0.9762601354641575
1065,0.9996075744272688
1066,0.9919597862821752
1067,0.92941398577981
1068,0.7741712211220831
1069,0.9976784380894907
1070,0.9991824533409873
1071,0.9778294383398736
1072,0.9993801946243694
1073,0.8126571519633177
1074,0.9940084569208268
1075,0.9999697819306139
1076,0.9782206590085412
1077,0.986223768145836
1078,0.9702201086998314
1079,0.9994109414809627
1080,0.7404904715739281
1081,0.9869490320809108
1082,0.9998061477382149
1083,0.9988139974281399
1084,0.9837388465627007
1085,0.3966575533012964
1086,0.9999706146365323
1087,0.9769550522611934
1088,0.9814263031896625
1089,0.9735410337269963
1090,0.9995967400481214
1091,0.8576222984309374
1092,0.9999999897737814
1093,0.9900900991122649
1094,0.987572149677024
1095,0.999866699975471
1096,0.9866660011689796
1097,0.9980752707368872
1098,0.9883488919409618
1099,0.932910129038649
1100,0.5807902215299666
1101,0.8046763025601049
1102,0.9666900590311376
1103,0.9961764482093414
1104,0.9841240248778198
1105,0.996498004669274
1106,0.9997182065386481
1107,0.9899696317316071
1108,0.9969032772451949
1109,0.9937759866388663
1110,0.9849584746351814
1111,0.999993757785963
1112,0.9931013094872808
1113,0.9907582215891411
1114,0.9942955697407263
1115,0.8742689954233012
1116,0.9994451156430143
1117,0.7963780397278492
1118,0.8285748350721125
1119,0.8922728270023556
1120,0.9584905804374341
1121,0.8926712634627046
1122,0.9518662602315409
1123,0.8735942910239168
1124,0.9603488610639203
1125,0.9949312183831481
1126,0.9413228083263843
1127,0.9960774184888114
1128,0.9801612332756251
1129,0.9999048756338177
1130,0.9997756904314022
1131,0.9829489349139452
1132,0.8774842175570527
1133,0.9910841997333681
1134,0.9991240244574146
1135,0.9470134608073176
1136,0.9606314231810211
1137,0.9689861854939062
1138,0.9967091526851297
1139,0.9997795489586196
1140,0.9932949745160208
1141,0.9793628268629648
1142,0.9447883486103219
1143,0.9939509120436746
1144,0.996124379102102
1145,0.9902956660155644
1146,0.9999935750370049
1147,0.9921898089151495
1148,0.8305704070846519
1149,0.9534193044671512
1150,0.9913976313173927
1151,0.9990150932676268
1152,0.9899746611996283
1153,0.9963291071547015
1154,0.8559100093498481
1155,0.9999996485914322
1156,0.9979746572999418
1157,0.9660731929710233
1158,0.7772486668338083
1159,0.9676904077188734
1160,0.8087764455263675
1161,0.9845720287166344
1162,0.9866348881443912
1163,0.99049237198294
1164,0.9789731485400249
1165,0.9999873113624845
1166,0.9912750825500879
1167,0.9987888929524176
1168,0.987936536986843
1169,0.9106534139977833
1170,0.9964335990460077
1171,0.9909494266543664
1172,0.9948431613140098
1173,0.9823606333444539
1174,0.9994896857841792
1175,0.9986184369450599
1176,0.983584568258669
1177,0.9986025817620187
1178,0.9992906437380155
1179,0.9866241880919688
1180,0.5755779481707497
1181,0.9807293634406238
1182,0.9998926963340101
1183,0.9740448324243036
1184,0.8940736910893733
1185,0.999106942285057
1186,0.9713134792490647
1187,0.9946023268126482
1188,0.19046382479704402
1189,0.9779909074049118
1190,0.9825264922789793
1191,0.9512485813562768
1192,0.9953035972903055
1193,0.9992532384446129
1194,0.984060542499648
1195,0.9284755580213481
1196,0.9013333845045294
1197,0.999352177121861
1198,0.9929210486706402
1199,0.9992934528269106
1200,0.9998235598752531
1201,0.9758452101415092
1202,0.9999999965334734
1203,0.9936013179465815
1204,0.9778577110281184
1205,0.8827820771999215
1206,0.3828148762410519
1207,0.9999525602488171
1208,0.996396265531573
1209,0.874264022344976
1210,0.9619953967956785
1211,0.9997525014125244
1212,0.9783501518514837
1213,0.9745351267189005
1214,0.9756527345220051
1215,0.9980401867445143
1216,0.8852635318089065
1217,0.9802780719179791
1218,0.9541811940074449
1219,0.9561230369656352
1220,0.9008281104081001
1221,0.996366957746449
1222,0.9854035871394929
1223,0.9965873022701809
1224,0.9361815492514797
1225,0.9768438046674923
1226,0.9663458423226744
1227,0.9947039727444871
1228,0.9661697150925058
1229,0.9316646424016668
1230,0.9986184369450599
1231,0.9429856794492034
1232,0.9685054618987469
1233,0.9918732146268311
1234,0.9830492627182488
1235,0.96962629542361
1236,0.996833212694365
1237,0.9296384817788087
1238,0.9933246893610947
1239,0.9875869332515262
1240,0.9803595691996677
1241,0.990656128500176
1242,0.9745973920980164
1243,0.9968317310140147
1244,0.9968245788746274
1245,0.9995758938212208
1246,0.8189477310773615
1247,0.9918301831440024
1248,0.9999935115150022
1249,0.8352356413776558
1250,0.9930866112016173
1251,0.947995450493471
1252,0.9747092109609582
1253,0.9987671879157928
1254,0.7799708428974887
1255,0.9817074565015509
1256,0.9998399688386804
1257,0.7645552744295879
1258,0.986898409402708
1259,0.9914356403474431
1260,0.999995424216287
